order_id,supplier_id,hospital_id,simulation_timestamp,delivery_date,status
557,,8,2025-04-24 11:51:51.559488,,
558,,8,2025-04-24 11:51:51.561340,,
559,,8,2025-04-24 11:51:51.563367,,
560,,8,2025-04-24 11:51:51.565238,,
561,,8,2025-04-24 11:51:51.567065,,
562,,8,2025-04-24 11:51:51.568913,,
563,,8,2025-04-24 11:51:51.570801,,
564,,8,2025-04-24 11:51:51.572630,,
565,,8,2025-04-24 11:51:51.574420,,
566,,8,2025-04-24 11:51:51.576495,,
567,,8,2025-04-24 11:51:51.578380,,
568,,8,2025-04-24 11:51:51.580245,,
569,,8,2025-04-24 11:51:51.582140,,
570,,8,2025-04-24 11:51:51.583972,,
571,,8,2025-04-24 11:51:51.585813,,
572,,8,2025-04-24 11:51:51.587644,,
573,,8,2025-04-24 11:51:51.589669,,
574,,8,2025-04-24 11:51:51.591465,,
575,,8,2025-04-24 11:51:51.593290,,
576,,8,2025-04-24 11:51:51.595129,,
577,,8,2025-04-24 11:51:51.596945,,
578,,8,2025-04-24 11:51:51.598822,,
579,,8,2025-04-24 11:51:51.600646,,
580,,8,2025-04-24 11:51:51.602681,,
581,,8,2025-04-24 11:51:51.604477,,
582,,8,2025-04-24 11:51:51.606339,,
583,,8,2025-04-24 11:51:51.608531,,
584,,8,2025-04-24 11:51:51.610436,,
585,,8,2025-04-24 11:51:51.612325,,
586,,8,2025-04-24 11:51:51.614214,,
587,,8,2025-04-24 11:51:51.616022,,
588,,8,2025-04-24 11:51:51.617880,,
589,,8,2025-04-24 11:51:51.619801,,
590,,8,2025-04-24 11:51:51.621798,,
591,,8,2025-04-24 11:51:51.623626,,
592,,8,2025-04-24 11:51:51.625470,,
593,,8,2025-04-24 11:51:51.627342,,
594,,8,2025-04-24 11:51:51.629164,,
595,,8,2025-04-24 11:51:51.631026,,
596,,8,2025-04-24 11:51:51.632856,,
597,,8,2025-04-24 11:51:51.634866,,
598,,8,2025-04-24 11:51:51.636694,,
599,,8,2025-04-24 11:51:51.638550,,
600,,8,2025-04-24 11:51:51.640391,,
601,,8,2025-04-24 11:51:51.642417,,
602,,8,2025-04-24 11:51:51.644306,,
603,,8,2025-04-24 11:51:51.646187,,
604,,8,2025-04-24 11:51:51.648033,,
605,,8,2025-04-24 11:51:51.649881,,
606,,8,2025-04-24 11:51:51.651763,,
607,,8,2025-04-24 11:51:51.653593,,
608,,8,2025-04-24 11:51:51.655400,,
609,,8,2025-04-24 11:51:51.657407,,
610,,8,2025-04-24 11:51:51.659294,,
611,,8,2025-04-24 11:51:51.661305,,
612,,8,2025-04-24 11:51:51.663104,,
613,,8,2025-04-24 11:51:51.664892,,
614,,8,2025-04-24 11:51:51.666768,,
615,,8,2025-04-24 11:51:51.668616,,
616,,8,2025-04-24 11:51:51.670481,,
617,,9,2025-04-24 11:51:51.672288,,
618,,9,2025-04-24 11:51:51.674251,,
619,,9,2025-04-24 11:51:51.676193,,
620,,9,2025-04-24 11:51:51.678193,,
621,,9,2025-04-24 11:51:51.680028,,
622,,9,2025-04-24 11:51:51.682207,,
623,,9,2025-04-24 11:51:51.683995,,
624,,9,2025-04-24 11:51:51.685844,,
625,,9,2025-04-24 11:51:51.687686,,
626,,9,2025-04-24 11:51:51.689565,,
627,,9,2025-04-24 11:51:51.691414,,
628,,9,2025-04-24 11:51:51.693247,,
629,,9,2025-04-24 11:51:51.695090,,
630,,9,2025-04-24 11:51:51.696873,,
631,,9,2025-04-24 11:51:51.698723,,
632,,9,2025-04-24 11:51:51.700610,,
633,,9,2025-04-24 11:51:51.702418,,
634,,9,2025-04-24 11:51:51.704199,,
635,,9,2025-04-24 11:51:51.706031,,
636,,9,2025-04-24 11:51:51.708059,,
637,,9,2025-04-24 11:51:51.709898,,
638,,9,2025-04-24 11:51:51.711739,,
639,,9,2025-04-24 11:51:51.713549,,
640,,9,2025-04-24 11:51:51.715368,,
641,,9,2025-04-24 11:51:51.717076,,
642,,9,2025-04-24 11:51:51.718910,,
643,,9,2025-04-24 11:51:51.721055,,
644,,9,2025-04-24 11:51:51.722896,,
645,,9,2025-04-24 11:51:51.724742,,
646,,9,2025-04-24 11:51:51.726566,,
647,,9,2025-04-24 11:51:51.728348,,
648,,9,2025-04-24 11:51:51.730332,,
649,,9,2025-04-24 11:51:51.732175,,
650,,9,2025-04-24 11:51:51.734020,,
651,,9,2025-04-24 11:51:51.735887,,
652,,9,2025-04-24 11:51:51.737698,,
653,,9,2025-04-24 11:51:51.739568,,
654,,9,2025-04-24 11:51:51.741412,,
655,,9,2025-04-24 11:51:51.743259,,
656,,9,2025-04-24 11:51:51.745116,,
657,,9,2025-04-24 11:51:51.746990,,
658,,9,2025-04-24 11:51:51.748816,,
659,,9,2025-04-24 11:51:51.750643,,
660,,9,2025-04-24 11:51:51.752494,,
661,,9,2025-04-24 11:51:51.754333,,
662,,9,2025-04-24 11:51:51.756208,,
663,,9,2025-04-24 11:51:51.758056,,
664,,9,2025-04-24 11:51:51.759884,,
665,,9,2025-04-24 11:51:51.761852,,
666,,9,2025-04-24 11:51:51.763654,,
667,,9,2025-04-24 11:51:51.765454,,
668,,9,2025-04-24 11:51:51.767300,,
669,,9,2025-04-24 11:51:51.769155,,
670,,9,2025-04-24 11:51:51.771180,,
671,,9,2025-04-24 11:51:51.773054,,
672,,9,2025-04-24 11:51:51.774875,,
673,,9,2025-04-24 11:51:51.776781,,
674,,9,2025-04-24 11:51:51.778665,,
675,,9,2025-04-24 11:51:51.780493,,
676,,9,2025-04-24 11:51:51.782284,,
677,,9,2025-04-24 11:51:51.784107,,
678,,9,2025-04-24 11:51:51.785956,,
679,,9,2025-04-24 11:51:51.787810,,
680,,9,2025-04-24 11:51:51.789647,,
681,,9,2025-04-24 11:51:51.791515,,
682,,9,2025-04-24 11:51:51.793380,,
683,,9,2025-04-24 11:51:51.795406,,
684,,9,2025-04-24 11:51:51.797220,,
685,,9,2025-04-24 11:51:51.799028,,
686,,9,2025-04-24 11:51:51.800907,,
687,,9,2025-04-24 11:51:51.802779,,
688,,9,2025-04-24 11:51:51.804584,,
689,,9,2025-04-24 11:51:51.806407,,
690,,9,2025-04-24 11:51:51.808285,,
691,,9,2025-04-24 11:51:51.810095,,
692,,9,2025-04-24 11:51:51.811966,,
693,,9,2025-04-24 11:51:51.813998,,
694,,9,2025-04-24 11:51:51.815826,,
695,,9,2025-04-24 11:51:51.817841,,
696,,9,2025-04-24 11:51:51.819682,,
697,,9,2025-04-24 11:51:51.821533,,
698,,9,2025-04-24 11:51:51.823429,,
699,,9,2025-04-24 11:51:51.825448,,
700,,9,2025-04-24 11:51:51.827340,,
701,,9,2025-04-24 11:51:51.829191,,
702,,9,2025-04-24 11:51:51.831016,,
703,,9,2025-04-24 11:51:51.833065,,
704,,9,2025-04-24 11:51:51.834918,,
705,,9,2025-04-24 11:51:51.836745,,
706,,9,2025-04-24 11:51:51.838561,,
707,,9,2025-04-24 11:51:51.840417,,
708,,9,2025-04-24 11:51:51.842213,,
709,,9,2025-04-24 11:51:51.844053,,
710,,9,2025-04-24 11:51:51.845837,,
711,,9,2025-04-24 11:51:51.847723,,
712,,9,2025-04-24 11:51:51.849516,,
713,,9,2025-04-24 11:51:51.851358,,
714,,9,2025-04-24 11:51:51.853147,,
715,,9,2025-04-24 11:51:51.854999,,
716,,9,2025-04-24 11:51:51.856831,,
717,,9,2025-04-24 11:51:51.858673,,
718,,9,2025-04-24 11:51:51.860722,,
719,,9,2025-04-24 11:51:51.862693,,
720,,9,2025-04-24 11:51:51.864635,,
721,,9,2025-04-24 11:51:51.866809,,
722,,9,2025-04-24 11:51:51.868742,,
723,,9,2025-04-24 11:51:51.870649,,
724,,9,2025-04-24 11:51:51.872778,,
725,,9,2025-04-24 11:51:51.874753,,
726,,9,2025-04-24 11:51:51.876768,,
727,,9,2025-04-24 11:51:51.878716,,
728,,9,2025-04-24 11:51:51.880675,,
729,,9,2025-04-24 11:51:51.882628,,
730,,9,2025-04-24 11:51:51.884545,,
731,,9,2025-04-24 11:51:51.886479,,
732,,9,2025-04-24 11:51:51.888410,,
733,,9,2025-04-24 11:51:51.890367,,
734,,9,2025-04-24 11:51:51.892328,,
735,,9,2025-04-24 11:51:51.894504,,
736,,9,2025-04-24 11:51:51.896441,,
737,,9,2025-04-24 11:51:51.898575,,
738,,10,2025-04-24 11:51:51.900540,,
739,,10,2025-04-24 11:51:51.902494,,
740,,10,2025-04-24 11:51:51.904429,,
741,,10,2025-04-24 11:51:51.906349,,
742,,10,2025-04-24 11:51:51.908287,,
743,,10,2025-04-24 11:51:51.910257,,
744,,10,2025-04-24 11:51:51.912229,,
745,,10,2025-04-24 11:51:51.914440,,
746,,10,2025-04-24 11:51:51.916358,,
747,,10,2025-04-24 11:51:51.918280,,
748,,10,2025-04-24 11:51:51.920213,,
749,,10,2025-04-24 11:51:51.922154,,
750,,10,2025-04-24 11:51:51.924072,,
751,,10,2025-04-24 11:51:51.926037,,
752,,10,2025-04-24 11:51:51.927967,,
753,,10,2025-04-24 11:51:51.929938,,
754,,10,2025-04-24 11:51:51.931909,,
755,,10,2025-04-24 11:51:51.934038,,
756,,10,2025-04-24 11:51:51.935994,,
757,,10,2025-04-24 11:51:51.937961,,
758,,10,2025-04-24 11:51:51.939903,,
759,,10,2025-04-24 11:51:51.941848,,
760,,10,2025-04-24 11:51:51.943829,,
761,,10,2025-04-24 11:51:51.945752,,
762,,10,2025-04-24 11:51:51.947698,,
763,,10,2025-04-24 11:51:51.949658,,
764,,10,2025-04-24 11:51:51.951639,,
765,,10,2025-04-24 11:51:51.953626,,
766,,10,2025-04-24 11:51:51.955742,,
767,,10,2025-04-24 11:51:51.957706,,
768,,10,2025-04-24 11:51:51.959674,,
769,,10,2025-04-24 11:51:51.961667,,
770,,10,2025-04-24 11:51:51.963601,,
771,,10,2025-04-24 11:51:51.965582,,
772,,10,2025-04-24 11:51:51.967547,,
773,,10,2025-04-24 11:51:51.969517,,
774,,10,2025-04-24 11:51:51.971463,,
775,,10,2025-04-24 11:51:51.973509,,
776,,10,2025-04-24 11:51:51.975459,,
777,,10,2025-04-24 11:51:51.977441,,
778,,10,2025-04-24 11:51:51.979417,,
779,,10,2025-04-24 11:51:51.981569,,
780,,10,2025-04-24 11:51:51.983596,,
781,,10,2025-04-24 11:51:51.985518,,
782,,10,2025-04-24 11:51:51.987490,,
783,,10,2025-04-24 11:51:51.989626,,
784,,10,2025-04-24 11:51:51.991608,,
785,,10,2025-04-24 11:51:51.993630,,
786,,10,2025-04-24 11:51:51.995692,,
787,,10,2025-04-24 11:51:51.997694,,
788,,10,2025-04-24 11:51:51.999663,,
789,,10,2025-04-24 11:51:52.001691,,
790,,10,2025-04-24 11:51:52.003722,,
791,,10,2025-04-24 11:51:52.005715,,
792,,10,2025-04-24 11:51:52.007691,,
793,,10,2025-04-24 11:51:52.009700,,
794,,10,2025-04-24 11:51:52.011719,,
795,,10,2025-04-24 11:51:52.013718,,
796,,10,2025-04-24 11:51:52.015703,,
797,,10,2025-04-24 11:51:52.017842,,
798,,10,2025-04-24 11:51:52.019953,,
799,,10,2025-04-24 11:51:52.021980,,
800,,10,2025-04-24 11:51:52.024273,,
801,,10,2025-04-24 11:51:52.026295,,
802,,10,2025-04-24 11:51:52.028356,,
803,,10,2025-04-24 11:51:52.030332,,
804,,10,2025-04-24 11:51:52.032502,,
805,,10,2025-04-24 11:51:52.034477,,
806,,10,2025-04-24 11:51:52.036484,,
807,,10,2025-04-24 11:51:52.038458,,
808,,10,2025-04-24 11:51:52.040477,,
809,,10,2025-04-24 11:51:52.042467,,
810,,10,2025-04-24 11:51:52.044455,,
811,,10,2025-04-24 11:51:52.046430,,
812,,10,2025-04-24 11:51:52.048412,,
813,,10,2025-04-24 11:51:52.050391,,
814,,10,2025-04-24 11:51:52.052376,,
815,,10,2025-04-24 11:51:52.054390,,
816,,10,2025-04-24 11:51:52.056399,,
817,,10,2025-04-24 11:51:52.058568,,
818,,10,2025-04-24 11:51:52.060593,,
819,,10,2025-04-24 11:51:52.062606,,
820,,10,2025-04-24 11:51:52.064612,,
821,,10,2025-04-24 11:51:52.066603,,
822,,10,2025-04-24 11:51:52.068583,,
823,,10,2025-04-24 11:51:52.070594,,
824,,10,2025-04-24 11:51:52.072780,,
825,,10,2025-04-24 11:51:52.075103,,
826,,10,2025-04-24 11:51:52.077093,,
827,,10,2025-04-24 11:51:52.079076,,
828,,10,2025-04-24 11:51:52.081096,,
829,,10,2025-04-24 11:51:52.083066,,
830,,10,2025-04-24 11:51:52.085072,,
831,,10,2025-04-24 11:51:52.087103,,
832,,10,2025-04-24 11:51:52.089189,,
833,,10,2025-04-24 11:51:52.091327,,
834,,10,2025-04-24 11:51:52.093431,,
835,,10,2025-04-24 11:51:52.095539,,
836,,10,2025-04-24 11:51:52.097683,,
837,,10,2025-04-24 11:51:52.099799,,
838,,10,2025-04-24 11:51:52.101903,,
839,,10,2025-04-24 11:51:52.104003,,
840,,10,2025-04-24 11:51:52.106093,,
841,,10,2025-04-24 11:51:52.108205,,
842,,10,2025-04-24 11:51:52.110333,,
843,,10,2025-04-24 11:51:52.112438,,
844,,10,2025-04-24 11:51:52.114834,,
845,,10,2025-04-24 11:51:52.117040,,
846,,10,2025-04-24 11:51:52.119263,,
847,,10,2025-04-24 11:51:52.121451,,
848,,10,2025-04-24 11:51:52.123591,,
849,,10,2025-04-24 11:51:52.125490,,
850,,10,2025-04-24 11:51:52.127585,,
851,,10,2025-04-24 11:51:52.129660,,
852,,10,2025-04-24 11:51:52.131744,,
853,,10,2025-04-24 11:51:52.133877,,
854,,10,2025-04-24 11:51:52.135978,,
855,,10,2025-04-24 11:51:52.138076,,
856,,10,2025-04-24 11:51:52.140203,,
857,,10,2025-04-24 11:51:52.142262,,
858,,10,2025-04-24 11:51:52.144426,,
859,,11,2025-04-24 11:51:52.146534,,
860,,11,2025-04-24 11:51:52.148637,,
861,,11,2025-04-24 11:51:52.150973,,
862,,11,2025-04-24 11:51:52.153068,,
863,,11,2025-04-24 11:51:52.155173,,
864,,11,2025-04-24 11:51:52.157238,,
865,,11,2025-04-24 11:51:52.159517,,
866,,11,2025-04-24 11:51:52.161675,,
867,,11,2025-04-24 11:51:52.163748,,
868,,11,2025-04-24 11:51:52.165901,,
869,,11,2025-04-24 11:51:52.167952,,
870,,11,2025-04-24 11:51:52.170021,,
871,,11,2025-04-24 11:51:52.172104,,
872,,11,2025-04-24 11:51:52.174183,,
873,,11,2025-04-24 11:51:52.176307,,
874,,11,2025-04-24 11:51:52.178407,,
875,,11,2025-04-24 11:51:52.180504,,
876,,11,2025-04-24 11:51:52.182617,,
877,,11,2025-04-24 11:51:52.184932,,
878,,11,2025-04-24 11:51:52.187061,,
879,,11,2025-04-24 11:51:52.189150,,
880,,11,2025-04-24 11:51:52.191260,,
881,,11,2025-04-24 11:51:52.193418,,
882,,11,2025-04-24 11:51:52.195513,,
883,,11,2025-04-24 11:51:52.197604,,
884,,11,2025-04-24 11:51:52.199676,,
885,,11,2025-04-24 11:51:52.201751,,
886,,11,2025-04-24 11:51:52.203983,,
887,,11,2025-04-24 11:51:52.206086,,
888,,11,2025-04-24 11:51:52.208149,,
889,,11,2025-04-24 11:51:52.210317,,
890,,11,2025-04-24 11:51:52.212438,,
891,,11,2025-04-24 11:51:52.214531,,
892,,11,2025-04-24 11:51:52.216668,,
893,,11,2025-04-24 11:51:52.218782,,
894,,11,2025-04-24 11:51:52.220883,,
895,,11,2025-04-24 11:51:52.222948,,
896,,11,2025-04-24 11:51:52.225081,,
897,,11,2025-04-24 11:51:52.227218,,
898,,11,2025-04-24 11:51:52.229424,,
899,,11,2025-04-24 11:51:52.231364,,
900,,11,2025-04-24 11:51:52.233465,,
901,,11,2025-04-24 11:51:52.235564,,
902,,11,2025-04-24 11:51:52.237679,,
903,,11,2025-04-24 11:51:52.239756,,
904,,11,2025-04-24 11:51:52.241840,,
905,,11,2025-04-24 11:51:52.243966,,
906,,11,2025-04-24 11:51:52.246109,,
907,,11,2025-04-24 11:51:52.248238,,
908,,11,2025-04-24 11:51:52.250655,,
909,,11,2025-04-24 11:51:52.252747,,
910,,11,2025-04-24 11:51:52.254823,,
911,,11,2025-04-24 11:51:52.256925,,
912,,11,2025-04-24 11:51:52.259080,,
913,,11,2025-04-24 11:51:52.261246,,
914,,11,2025-04-24 11:51:52.263325,,
915,,11,2025-04-24 11:51:52.265448,,
916,,11,2025-04-24 11:51:52.267556,,
917,,11,2025-04-24 11:51:52.269822,,
918,,11,2025-04-24 11:51:52.271904,,
919,,11,2025-04-24 11:51:52.273984,,
920,,11,2025-04-24 11:51:52.276071,,
921,,11,2025-04-24 11:51:52.278212,,
922,,11,2025-04-24 11:51:52.280288,,
923,,11,2025-04-24 11:51:52.282390,,
924,,11,2025-04-24 11:51:52.284539,,
925,,11,2025-04-24 11:51:52.286637,,
926,,11,2025-04-24 11:51:52.288737,,
927,,11,2025-04-24 11:51:52.290795,,
928,,11,2025-04-24 11:51:52.292925,,
929,,11,2025-04-24 11:51:52.295238,,
930,,11,2025-04-24 11:51:52.297363,,
931,,11,2025-04-24 11:51:52.299495,,
932,,11,2025-04-24 11:51:52.301554,,
933,,11,2025-04-24 11:51:52.303700,,
934,,11,2025-04-24 11:51:52.305783,,
935,,11,2025-04-24 11:51:52.308102,,
936,,11,2025-04-24 11:51:52.310437,,
937,,11,2025-04-24 11:51:52.312530,,
938,,11,2025-04-24 11:51:52.314634,,
939,,11,2025-04-24 11:51:52.316737,,
940,,11,2025-04-24 11:51:52.318836,,
941,,11,2025-04-24 11:51:52.321034,,
942,,11,2025-04-24 11:51:52.323362,,
943,,11,2025-04-24 11:51:52.325661,,
944,,11,2025-04-24 11:51:52.327975,,
945,,11,2025-04-24 11:51:52.330248,,
946,,11,2025-04-24 11:51:52.332568,,
947,,11,2025-04-24 11:51:52.334828,,
948,,11,2025-04-24 11:51:52.337106,,
949,,11,2025-04-24 11:51:52.339511,,
950,,11,2025-04-24 11:51:52.341964,,
951,,11,2025-04-24 11:51:52.344177,,
952,,11,2025-04-24 11:51:52.346483,,
953,,11,2025-04-24 11:51:52.348803,,
954,,11,2025-04-24 11:51:52.351187,,
955,,11,2025-04-24 11:51:52.354032,,
956,,11,2025-04-24 11:51:52.356643,,
957,,11,2025-04-24 11:51:52.359269,,
958,,11,2025-04-24 11:51:52.361657,,
959,,11,2025-04-24 11:51:52.364002,,
960,,11,2025-04-24 11:51:52.366321,,
961,,11,2025-04-24 11:51:52.368612,,
962,,11,2025-04-24 11:51:52.370952,,
963,,11,2025-04-24 11:51:52.373477,,
964,,11,2025-04-24 11:51:52.375805,,
965,,11,2025-04-24 11:51:52.378020,,
966,,11,2025-04-24 11:51:52.380308,,
967,,11,2025-04-24 11:51:52.382595,,
968,,11,2025-04-24 11:51:52.384895,,
969,,11,2025-04-24 11:51:52.387216,,
970,,11,2025-04-24 11:51:52.389486,,
971,,11,2025-04-24 11:51:52.392094,,
972,,11,2025-04-24 11:51:52.394453,,
973,,11,2025-04-24 11:51:52.396657,,
974,,11,2025-04-24 11:51:52.399147,,
975,,11,2025-04-24 11:51:52.402144,,
976,,11,2025-04-24 11:51:52.404809,,
977,,11,2025-04-24 11:51:52.407444,,
978,,11,2025-04-24 11:51:52.409741,,
979,,11,2025-04-24 11:51:52.412138,,
980,,12,2025-04-24 11:51:52.414438,,
981,,12,2025-04-24 11:51:52.416750,,
982,,12,2025-04-24 11:51:52.419026,,
983,,12,2025-04-24 11:51:52.421534,,
984,,12,2025-04-24 11:51:52.423815,,
985,,12,2025-04-24 11:51:52.426063,,
986,,12,2025-04-24 11:51:52.428360,,
987,,12,2025-04-24 11:51:52.430557,,
988,,12,2025-04-24 11:51:52.432901,,
989,,12,2025-04-24 11:51:52.435145,,
990,,12,2025-04-24 11:51:52.437706,,
991,,12,2025-04-24 11:51:52.440053,,
992,,12,2025-04-24 11:51:52.442398,,
993,,12,2025-04-24 11:51:52.444746,,
994,,12,2025-04-24 11:51:52.447652,,
995,,12,2025-04-24 11:51:52.450008,,
996,,12,2025-04-24 11:51:52.452351,,
997,,12,2025-04-24 11:51:52.454670,,
998,,12,2025-04-24 11:51:52.456982,,
999,,12,2025-04-24 11:51:52.459294,,
1000,,12,2025-04-24 11:51:52.461624,,
1001,,12,2025-04-24 11:51:52.463880,,
1002,,12,2025-04-24 11:51:52.466194,,
1003,,12,2025-04-24 11:51:52.468475,,
1004,,12,2025-04-24 11:51:52.470769,,
1005,,12,2025-04-24 11:51:52.473059,,
1006,,12,2025-04-24 11:51:52.475335,,
1007,,12,2025-04-24 11:51:52.477677,,
1008,,12,2025-04-24 11:51:52.480004,,
1009,,12,2025-04-24 11:51:52.482292,,
1010,,12,2025-04-24 11:51:52.484756,,
1011,,12,2025-04-24 11:51:52.487052,,
1012,,12,2025-04-24 11:51:52.489324,,
1013,,12,2025-04-24 11:51:52.491602,,
1014,,12,2025-04-24 11:51:52.493902,,
1015,,12,2025-04-24 11:51:52.496142,,
1016,,12,2025-04-24 11:51:52.498445,,
1017,,12,2025-04-24 11:51:52.500723,,
1018,,12,2025-04-24 11:51:52.503006,,
1019,,12,2025-04-24 11:51:52.505296,,
1020,,12,2025-04-24 11:51:52.507607,,
1021,,12,2025-04-24 11:51:52.509957,,
1022,,12,2025-04-24 11:51:52.512084,,
1023,,12,2025-04-24 11:51:52.514631,,
1024,,12,2025-04-24 11:51:52.516918,,
1025,,12,2025-04-24 11:51:52.519116,,
1026,,12,2025-04-24 11:51:52.521456,,
1027,,12,2025-04-24 11:51:52.523766,,
1028,,12,2025-04-24 11:51:52.526059,,
1029,,12,2025-04-24 11:51:52.528377,,
1030,,12,2025-04-24 11:51:52.530611,,
1031,,12,2025-04-24 11:51:52.533093,,
1032,,12,2025-04-24 11:51:52.535331,,
1033,,12,2025-04-24 11:51:52.537324,,
1034,,12,2025-04-24 11:51:52.539647,,
1035,,12,2025-04-24 11:51:52.541923,,
1036,,12,2025-04-24 11:51:52.544225,,
1037,,12,2025-04-24 11:51:52.546561,,
1038,,12,2025-04-24 11:51:52.548911,,
1039,,12,2025-04-24 11:51:52.551201,,
1040,,12,2025-04-24 11:51:52.553501,,
1041,,12,2025-04-24 11:51:52.555791,,
1042,,12,2025-04-24 11:51:52.558060,,
1043,,12,2025-04-24 11:51:52.560357,,
1044,,12,2025-04-24 11:51:52.562549,,
1045,,12,2025-04-24 11:51:52.564889,,
1046,,12,2025-04-24 11:51:52.567149,,
1047,,12,2025-04-24 11:51:52.569412,,
1048,,12,2025-04-24 11:51:52.571701,,
1049,,12,2025-04-24 11:51:52.573980,,
1050,,12,2025-04-24 11:51:52.576269,,
1051,,12,2025-04-24 11:51:52.578447,,
1052,,12,2025-04-24 11:51:52.581139,,
1053,,12,2025-04-24 11:51:52.583513,,
1054,,12,2025-04-24 11:51:52.586340,,
1055,,12,2025-04-24 11:51:52.588881,,
1056,,12,2025-04-24 11:51:52.591416,,
1057,,12,2025-04-24 11:51:52.594151,,
1058,,12,2025-04-24 11:51:52.596682,,
1059,,12,2025-04-24 11:51:52.599089,,
1060,,12,2025-04-24 11:51:52.601442,,
1061,,12,2025-04-24 11:51:52.603780,,
1062,,12,2025-04-24 11:51:52.606057,,
1063,,12,2025-04-24 11:51:52.608364,,
1064,,12,2025-04-24 11:51:52.612442,,
1065,,12,2025-04-24 11:51:52.614910,,
1066,,12,2025-04-24 11:51:52.617386,,
1067,,12,2025-04-24 11:51:52.619875,,
1068,,12,2025-04-24 11:51:52.622352,,
1069,,12,2025-04-24 11:51:52.624777,,
1070,,12,2025-04-24 11:51:52.627467,,
1071,,12,2025-04-24 11:51:52.630064,,
1072,,12,2025-04-24 11:51:52.632647,,
1073,,12,2025-04-24 11:51:52.634992,,
1074,,12,2025-04-24 11:51:52.637634,,
1075,,12,2025-04-24 11:51:52.639979,,
1076,,12,2025-04-24 11:51:52.642316,,
1077,,12,2025-04-24 11:51:52.644667,,
1078,,12,2025-04-24 11:51:52.646858,,
1079,,12,2025-04-24 11:51:52.649011,,
1080,,12,2025-04-24 11:51:52.651322,,
1081,,12,2025-04-24 11:51:52.653616,,
1082,,12,2025-04-24 11:51:52.655926,,
1083,,12,2025-04-24 11:51:52.658214,,
1084,,12,2025-04-24 11:51:52.660535,,
1085,,12,2025-04-24 11:51:52.662854,,
1086,,12,2025-04-24 11:51:52.665149,,
1087,,12,2025-04-24 11:51:52.667462,,
1088,,12,2025-04-24 11:51:52.669744,,
1089,,12,2025-04-24 11:51:52.672027,,
1090,,12,2025-04-24 11:51:52.674336,,
1091,,12,2025-04-24 11:51:52.676656,,
1092,,12,2025-04-24 11:51:52.678867,,
1093,,12,2025-04-24 11:51:52.681184,,
1094,,12,2025-04-24 11:51:52.683463,,
1095,,12,2025-04-24 11:51:52.685719,,
1096,,12,2025-04-24 11:51:52.688151,,
1097,,12,2025-04-24 11:51:52.690666,,
1098,,12,2025-04-24 11:51:52.692990,,
1099,,12,2025-04-24 11:51:52.695908,,
1100,,12,2025-04-24 11:51:52.698217,,
1101,,13,2025-04-24 11:51:52.700591,,
1102,,13,2025-04-24 11:51:52.702906,,
1103,,13,2025-04-24 11:51:52.705229,,
1104,,13,2025-04-24 11:51:52.707511,,
1105,,13,2025-04-24 11:51:52.709812,,
1106,,13,2025-04-24 11:51:52.712044,,
1107,,13,2025-04-24 11:51:52.714341,,
1108,,13,2025-04-24 11:51:52.716641,,
1109,,13,2025-04-24 11:51:52.718921,,
1110,,13,2025-04-24 11:51:52.721201,,
1111,,13,2025-04-24 11:51:52.723302,,
1112,,13,2025-04-24 11:51:52.725697,,
1113,,13,2025-04-24 11:51:52.727854,,
1114,,13,2025-04-24 11:51:52.730073,,
1115,,13,2025-04-24 11:51:52.732333,,
1116,,13,2025-04-24 11:51:52.734638,,
1117,,13,2025-04-24 11:51:52.737094,,
1118,,13,2025-04-24 11:51:52.739381,,
1119,,13,2025-04-24 11:51:52.742373,,
1120,,13,2025-04-24 11:51:52.745035,,
1121,,13,2025-04-24 11:51:52.747476,,
1122,,13,2025-04-24 11:51:52.749963,,
1123,,13,2025-04-24 11:51:52.752367,,
1124,,13,2025-04-24 11:51:52.754795,,
1125,,13,2025-04-24 11:51:52.757216,,
1126,,13,2025-04-24 11:51:52.760072,,
1127,,13,2025-04-24 11:51:52.762650,,
1128,,13,2025-04-24 11:51:52.765096,,
1129,,13,2025-04-24 11:51:52.767548,,
1130,,13,2025-04-24 11:51:52.769919,,
1131,,13,2025-04-24 11:51:52.772384,,
1132,,13,2025-04-24 11:51:52.774875,,
1133,,13,2025-04-24 11:51:52.777605,,
1134,,13,2025-04-24 11:51:52.780246,,
1135,,13,2025-04-24 11:51:52.782765,,
1136,,13,2025-04-24 11:51:52.785290,,
1137,,13,2025-04-24 11:51:52.787816,,
1138,,13,2025-04-24 11:51:52.790514,,
1139,,13,2025-04-24 11:51:52.793180,,
1140,,13,2025-04-24 11:51:52.795848,,
1141,,13,2025-04-24 11:51:52.798513,,
1142,,13,2025-04-24 11:51:52.801055,,
1143,,13,2025-04-24 11:51:52.803572,,
1144,,13,2025-04-24 11:51:52.806098,,
1145,,13,2025-04-24 11:51:52.808644,,
1146,,13,2025-04-24 11:51:52.811618,,
1147,,13,2025-04-24 11:51:52.814240,,
1148,,13,2025-04-24 11:51:52.816789,,
1149,,13,2025-04-24 11:51:52.819367,,
1150,,13,2025-04-24 11:51:52.821930,,
1151,,13,2025-04-24 11:51:52.824486,,
1152,,13,2025-04-24 11:51:52.827256,,
1153,,13,2025-04-24 11:51:52.830117,,
1154,,13,2025-04-24 11:51:52.832705,,
1155,,13,2025-04-24 11:51:52.835295,,
1156,,13,2025-04-24 11:51:52.837919,,
